Candidate_ID,Source_Molecule_ID,Rank,SMILES,Molecule_class,R1_SMILES,R2_SMILES,R3_SMILES,R4_SMILES,SA_score,logP,Predicted_log_kH,Prediction_uncertainty,High_value_flag,Beyond_limit_flag
HTS009189,virt_molwt_v1_full_0679260,9189,C=CCCCOC(OCCOCCNC(=O)C=C)(c1ccc(OC)cc1OC)C1CC1,ketal,C=CC(=O)NCCOCC*,C(CCC=C)*,COc1ccc(*)c(OC)c1,C1(*)CC1,3.576831177704779,3.584800000000002,4.10696408,0.2458291952416668,TRUE,FALSE
HTS009190,virt_molwt_v1_full_0709516,9190,CCOC(OCCCCCCO)(OCCCCCCO)C(CC)CC,orthoester,OCCCCCC*,C(CCCCCO)*,CCO*,C(CC)(CC)*,3.022137609803016,4.251500000000004,4.10693768,0.3994471530231923,TRUE,FALSE
HTS009191,virt_molwt_v1_full_0578478,9191,C=CC(=O)OCCOC(OCCOC)(c1ccc(OC)cc1)C(CC)CC,ketal,C(COC(=O)C=C)*,COCC*,COc1ccc(*)cc1,C(CC)(CC)*,3.389760109680457,3.6930000000000014,4.10689616,0.4286631355868362,TRUE,FALSE
HTS009192,virt_molwt_v1_full_0887631,9192,CCCC(OC)(Oc1cccc(OC)c1)OC1CCCCC1C(=O)OCC,orthoester,CCOC(=O)C1CCCCC1*,c1(*)cccc(OC)c1,CO*,CCC*,3.650771374931802,4.312800000000004,4.10684992,0.4752279336791027,TRUE,FALSE
HTS009193,virt_molwt_v1_full_1336836,9193,O=C(O)c1cccc(C(=O)O)c1OC(Oc1ccccc1)(c1ccccc1O)C1CC1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,c1(*)ccccc1,c1(*)ccccc1O,C1(*)CC1,3.0790014694819687,4.509400000000003,4.10683394,0.4725659975515107,TRUE,FALSE
HTS009194,virt_molwt_v1_full_1338360,9194,CCOC(=O)C1CCCCC1OC(Oc1c(C(=O)O)cccc1C(=O)O)(c1ccc(OC)cc1OC)C1CC1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,CCOC(=O)C1CCCCC1*,COc1ccc(*)c(OC)c1,C1(*)CC1,3.92304068707485,4.880500000000004,4.10677674,0.9533697979052737,TRUE,FALSE
HTS009195,virt_molwt_v1_full_0256612,9195,C=CCCCOC(CCC)(OCC)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,C=CCCC*,CCO*,CCC*,4.055390626351012,4.119600000000003,4.10671736,0.4482005642128114,TRUE,FALSE
HTS009196,virt_molwt_v1_full_0228231,9196,C=CC(=O)NCCOCCOC(CC(C)C)(OC)OC(C)C,orthoester,C=CC(=O)NCCOCC*,C(C)(C)*,CO*,C(C(C)C)*,3.593487184299075,2.0931,4.1066509600000005,0.4906617970483075,TRUE,FALSE
HTS009197,virt_molwt_v1_full_0923057,9197,C=CC(=O)OCCOC(CCCC)(OCCCCCCNC(=O)C(F)(F)F)c1ccc(O)cc1,ketal,C(CCCCCNC(=O)C(F)(F)F)*,C(COC(=O)C=C)*,c1(*)ccc(O)cc1,CCCC*,3.4553851453391022,4.736500000000005,4.106629239999999,0.3946101517223173,TRUE,FALSE
HTS009198,virt_molwt_v1_full_1339014,9198,CCCOC(CSC)(Oc1c(C(=O)O)cccc1C(=O)O)c1ccc(OC)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,CCC*,COc1ccc(*)cc1,C(SC)*,3.190156646286737,4.113000000000002,4.106615939999999,0.3598666138815748,TRUE,FALSE
HTS009199,virt_molwt_v1_full_0917596,9199,C=CC(=O)NCCOCCOC(CCCC)(OCC)OCCCCCCNC(=O)C(F)(F)F,orthoester,C(CCCCCNC(=O)C(F)(F)F)*,C=CC(=O)NCCOCC*,CCO*,CCCC*,3.5691221382955014,3.4578000000000007,4.10660534,0.4188553217364945,TRUE,FALSE
HTS009200,virt_molwt_v1_full_0019230,9200,CCOC(OC1CCCCC1C(=O)O)(c1ccc(OC)cc1)c1ccc(N(C)C)cc1,ketal,C1(*)CCCCC1C(=O)O,C(C)*,c1(*)ccc(N(C)C)cc1,COc1ccc(*)cc1,3.58916395684695,4.658800000000004,4.1065986,0.60241054520056,TRUE,FALSE
HTS009201,virt_molwt_v1_full_1444383,9201,CCCCCC(OC)(Oc1c(C(=O)O)cccc1[N+](=O)[O-])OC1CCCCC1C(=O)OCC,orthoester,c1(*)c(C(=O)O)cccc1[N+](=O)[O-],CCOC(=O)C1CCCCC1*,CO*,CCCCC*,3.8946197992402194,4.690800000000004,4.10656874,0.392848389398473,TRUE,FALSE
HTS009202,virt_molwt_v1_full_1447266,9202,COc1ccc(C(CC(C)(C)C)(OCCOCCN)Oc2c(C(=O)O)cccc2[N+](=O)[O-])cc1,ketal,c1(*)c(C(=O)O)cccc1[N+](=O)[O-],C(COCCN)*,COc1ccc(*)cc1,C(C(C)(C)C)*,3.3728380094962214,3.961500000000002,4.1065028,0.3423629964323831,TRUE,FALSE
HTS009203,virt_molwt_v1_full_0006711,9203,CCOC(CC(C)C)(OC)OCCCl,orthoester,ClCC*,C(C)*,CO*,C(C(C)C)*,3.739288854116694,2.624600000000001,4.10649444,0.3898601268309883,TRUE,FALSE
HTS009204,virt_molwt_v1_full_0674943,9204,C=CCCCOC(OC)(OC1CCCCC1C(=O)OCC)C(C)(C)C,orthoester,CCOC(=O)C1CCCCC1*,C(CCC=C)*,CO*,C(C)(C)(C)*,4.04548995720088,4.454000000000004,4.10645526,0.5555404673239767,TRUE,FALSE
HTS009205,virt_molwt_v1_full_1274057,9205,CCCCC(OCC)(Oc1ccc(C(=O)O)cc1)c1ccc(O)cc1,ketal,c1(*)ccc(C(=O)O)cc1,CC*,c1(*)ccc(O)cc1,CCCC*,2.848156724678418,4.548900000000004,4.10640442,0.4460704621574416,TRUE,FALSE
HTS009206,virt_molwt_v1_full_0981737,9206,C=CCC(=O)OCCOC(OC)(c1ccc(O)cc1)C(CC)CC,ketal,C=CCC(=O)OCC*,C*,c1(*)ccc(O)cc1,C(CC)(CC)*,3.526200909874412,3.763500000000003,4.106404,0.6062107452080044,TRUE,FALSE
HTS009207,virt_molwt_v1_full_1343868,9207,C=CCCCOC(OCCOC)(Oc1c(C(=O)O)cccc1C(=O)O)C1CC1,orthoester,c1(*)c(C(=O)O)cccc1C(=O)O,C=CCCC*,O(CCOC)*,C1(*)CC1,3.516376549647956,3.171400000000002,4.10637308,0.6138615895566863,TRUE,FALSE
HTS009208,virt_molwt_v1_full_1351155,9208,CCC(OC)(OCc1ccccc1)Oc1c(C(=O)O)cccc1C(=O)O,orthoester,c1(*)c(C(=O)O)cccc1C(=O)O,C(c1ccccc1)*,CO*,C(C)*,2.983744098844559,3.3888000000000016,4.10635978,0.5749906558594787,TRUE,FALSE
HTS009209,virt_molwt_v1_full_0159729,9209,CCCCCC(OC)(OC1CCCCC1C(=O)OC)c1ccc(F)cc1,ketal,COC(=O)C1CCCCC1*,C*,c1(*)ccc(F)cc1,CCCCC*,3.5735762003224,4.953600000000005,4.106337699999999,0.5004423552529902,TRUE,FALSE
HTS009210,virt_molwt_v1_full_0898252,9210,CCOC(CC(C)C)(OCCCNC(=O)C(F)(F)F)Oc1cccc(OC)c1,orthoester,C(CCNC(=O)C(F)(F)F)*,c1(*)cccc(OC)c1,CCO*,C(C(C)C)*,3.2714219516144105,3.8956000000000026,4.10632566,0.5042575846257569,TRUE,FALSE
HTS009211,virt_molwt_v1_full_0782076,9211,CCCOC(Oc1cccc(F)c1)(c1ccc(N(C)C)cc1)C1CC1,ketal,c1(*)cccc(F)c1,CCC*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.095136504898198,4.960100000000005,4.10632368,0.3521166264052829,TRUE,FALSE
HTS009212,virt_molwt_v1_full_0599410,9212,C=CC(=O)NCCOCCOC(CC(C)(C)C)(OCCC)c1ccc(Cl)cc1,ketal,C=CC(=O)NCCOCC*,C(CC)*,c1(*)ccc(Cl)cc1,C(C(C)(C)C)*,3.3585339922053983,4.691000000000004,4.10632194,0.476745397695976,TRUE,FALSE
HTS009213,virt_molwt_v1_full_1340648,9213,CCCCCC(OCCNC(=O)OC)(Oc1c(C(=O)O)cccc1C(=O)O)c1ccccc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,C(CNC(=O)OC)*,c1(*)ccccc1,CCCCC*,3.149780403942896,4.267700000000002,4.10626222,0.4393416028654898,TRUE,FALSE
HTS009214,virt_molwt_v1_full_0101136,9214,C=CC(=O)OCCOC(OCCCl)(c1ccc(N(C)C)cc1)C1CC1,ketal,C(COC(=O)C=C)*,C(CCl)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.542800460942153,3.316600000000002,4.1062566,0.2764293749679435,TRUE,FALSE
HTS009215,virt_molwt_v1_full_0677355,9215,C=CCCCOC(CCCC)(OC)OCCNC(=O)OC,orthoester,C(CNC(=O)OC)*,C(CCC=C)*,CO*,CCCC*,3.4533238796804406,2.832200000000001,4.1062129800000005,0.4171986726005268,TRUE,FALSE
HTS009216,virt_molwt_v1_full_1392192,9216,CCCOC(Oc1c(C)cccc1C(=O)O)(c1c(OC)cc(OC)cc1OC)C1CC1,ketal,c1(*)c(C)cccc1C(=O)O,CCC*,COc1cc(OC)c(*)c(OC)c1,C1(*)CC1,3.355559172711801,4.7874200000000044,4.1061389,0.4330537652279632,TRUE,FALSE
HTS009217,virt_molwt_v1_full_0653178,9217,C=C(C)C(=O)OCCCOC(CCCC)(OCCOC(=O)C(=C)C)c1ccc(OC)cc1,ketal,C(CCOC(=O)C(=C)C)*,C=C(C)C(=O)OCC*,COc1ccc(*)cc1,CCCC*,3.37048998814047,4.700100000000004,4.10612156,0.4070478212601295,TRUE,FALSE
HTS009218,virt_molwt_v1_full_0863166,9218,COC(=O)NCCOC(Oc1ccc(C)cc1)(c1ccc(OC)cc1)C(C)C,ketal,C(CNC(=O)OC)*,c1(*)ccc(C)cc1,COc1ccc(*)cc1,C(C)(C)*,2.95014493510865,4.264020000000004,4.106115879999999,0.3150079865140654,TRUE,FALSE
HTS009219,virt_molwt_v1_full_0987197,9219,C=CCC(=O)OCCOC(OC(C)C)(c1ccc(O)cc1)C(CC)CC,ketal,C=CCC(=O)OCC*,CC(C)*,c1(*)ccc(O)cc1,C(CC)(CC)*,3.610885756482694,4.542100000000004,4.1060495,0.5879989716899238,TRUE,FALSE
HTS009220,virt_molwt_v1_full_0970565,9220,C=CC(=O)NCCOCCOC(OCCOCCNC(=O)C=C)(c1ccc(O)cc1)C(C)(C)C,ketal,C=CC(=O)NCCOCC*,C(COCCNC(=O)C=C)*,c1(*)ccc(O)cc1,C(C)(C)(C)*,3.250475036776536,2.2619,4.105999080000001,0.2873231073102573,TRUE,FALSE
HTS009221,virt_molwt_v1_full_0596162,9221,CCCOC(C)(OCCC)C(C)(C)C,ketal,C(CC)*,CCC*,C(C)(C)(C)*,C*,2.8694075087690614,3.601900000000003,4.105995439999999,0.1307316923601711,TRUE,FALSE
HTS009222,virt_molwt_v1_full_0678068,9222,C=CCCCOC(OCCOCCN)(c1ccccc1)C(C)(C)C,ketal,C(COCCN)*,C(CCC=C)*,c1(*)ccccc1,C(C)(C)(C)*,3.4060408117635674,3.8602000000000034,4.10590288,0.3078271683547855,TRUE,FALSE
HTS009223,virt_molwt_v1_full_0279738,9223,C=CC(=O)NCCOC(OCCNC(=O)OC)(c1ccc(OC)cc1)C(CC)CC,ketal,C(CNC(=O)OC)*,C=CC(=O)NCC*,COc1ccc(*)cc1,C(CC)(CC)*,3.4502962880875776,2.975600000000001,4.10584996,0.332572837442775,TRUE,FALSE
HTS009224,virt_molwt_v1_full_0605596,9224,CCCCC(OCC)(OCCC)OCCCCCCNC(=O)C(F)(F)F,orthoester,C(CCCCCNC(=O)C(F)(F)F)*,C(CC)*,CCO*,CCCC*,3.34104371964629,4.549000000000004,4.10583228,0.6234532455311638,TRUE,FALSE
HTS009225,virt_molwt_v1_full_0258543,9225,COC(CC(C)(C)C)(OCCCCCCO)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,C(CCCCCO)*,CO*,C(C(C)(C)C)*,3.899048199016354,3.9521000000000015,4.1057749,0.5407564130593884,TRUE,FALSE
HTS009226,virt_molwt_v1_full_1482366,9226,COc1ccc(C(CC(C)(C)C)(OCCF)Oc2ccc([N+](=O)[O-])cc2C(=O)O)cc1,ketal,c1(*)ccc([N+](=O)[O-])cc1C(=O)O,FCC*,COc1ccc(*)cc1,C(C(C)(C)C)*,3.28983314814813,4.955700000000004,4.10576966,0.3004822551173203,TRUE,FALSE
HTS009227,virt_molwt_v1_full_0225903,9227,COC(OCC(C)(C)C)(OC(C)C)C(C)C,orthoester,C(C(C)(C)C)*,C(C)(C)*,CO*,C(C)(C)*,3.844901930883076,3.4303000000000026,4.10573798,0.399382922815873,TRUE,FALSE
HTS009228,virt_molwt_v1_full_0111005,9228,C=CC(=O)NCCOC(OC(C)(C)C)(c1ccc(O)cc1)C(C)(C)C,ketal,C(CNC(=O)C=C)*,C(C)(C)(C)*,c1(*)ccc(O)cc1,C(C)(C)(C)*,3.4661934679351623,3.725000000000003,4.10570064,0.4665131900143301,TRUE,FALSE
HTS009229,virt_molwt_v1_full_1273460,9229,CCC(CC)C(OC)(Oc1ccc(C(=O)O)cc1)c1ccccc1,ketal,c1(*)ccc(C(=O)O)cc1,C*,c1(*)ccccc1,C(CC)(CC)*,2.8780229013158056,4.699200000000004,4.10568466,0.4500863768757217,TRUE,FALSE
HTS009230,virt_molwt_v1_full_1336686,9230,COCCCC(Oc1ccccc1)(Oc1c(C(=O)O)cccc1C(=O)O)c1ccc(OC)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,c1(*)ccccc1,COc1ccc(*)cc1,C(CCOC)*,2.997738490265452,4.829000000000004,4.105652780000001,0.432118327494599,TRUE,FALSE
HTS009231,virt_molwt_v1_full_0031568,9231,C=CC(=O)NCCOC(CC(C)(C)C)(OC)c1ccccc1,ketal,C(CNC(=O)C=C)*,C*,c1(*)ccccc1,C(C(C)(C)C)*,3.193114889644578,3.240800000000002,4.1056412600000005,0.442237247586612,TRUE,FALSE
HTS009232,virt_molwt_v1_full_0601625,9232,C=C(C)C(=O)OCCCOC(OCCC)(c1ccc(O)cc1)C(C)(C)C,ketal,C=C(C)C(=O)OCCC*,C(CC)*,c1(*)ccc(O)cc1,C(C)(C)(C)*,3.406232999943459,4.543700000000004,4.1056364,0.4902769981605297,TRUE,FALSE
HTS009233,virt_molwt_v1_full_0757626,9233,CCOC(=O)C1CCCCC1OC(OCCOCCN)(c1ccc(OC)cc1)C(C)(C)C,ketal,C1(*)CCCCC1C(=O)OCC,C(COCCN)*,COc1ccc(*)cc1,C(C)(C)(C)*,3.8561749715293834,4.024500000000003,4.1055928,0.6342750209910428,TRUE,FALSE
HTS009234,virt_molwt_v1_full_0226494,9234,COC(=O)NCCOC(CCCSC)(OC(C)C)c1ccc(OC)cc1,ketal,C(CNC(=O)OC)*,C(C)(C)*,COc1ccc(*)cc1,C(CCSC)*,3.244774868075326,3.788800000000003,4.105587760000001,0.3219970426062735,TRUE,FALSE
HTS009235,virt_molwt_v1_full_1347307,9235,C=CC(=O)OCCOC(Oc1c(C(=O)O)cccc1C(=O)O)(c1ccc(C)cc1)C(C)(C)C,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,C(COC(=O)C=C)*,c1(*)ccc(C)cc1,C(C)(C)(C)*,3.3553539693857592,4.415120000000004,4.10554058,0.4987181562290764,TRUE,FALSE
HTS009236,virt_molwt_v1_full_0678595,9236,C=CCCCOC(CCC)(OCCOCCN)c1ccc(C)cc1,ketal,C(COCCN)*,C(CCC=C)*,c1(*)ccc(C)cc1,CCC*,3.313313702963676,3.922620000000002,4.10552254,0.2778750977607715,TRUE,FALSE
HTS009237,virt_molwt_v1_full_0048936,9237,COC(OCCCCCCNC(=O)C(F)(F)F)(c1ccc(OCCOCCOCCO)cc1)C1CC1,ketal,C(CCCCCNC(=O)C(F)(F)F)*,C*,c1(*)ccc(OCCOCCOCCO)cc1,C1(*)CC1,3.447603820900559,3.5556000000000028,4.105512900000001,0.5460273550318739,TRUE,FALSE
HTS009238,virt_molwt_v1_full_0001029,9238,CCOC(OCC)(c1ccc(F)cc1)C(C)(C)C,ketal,CC*,C(C)*,c1(*)ccc(F)cc1,C(C)(C)(C)*,2.7364500413765303,4.097600000000004,4.1054738,0.2595324361448178,TRUE,FALSE
HTS009239,virt_molwt_v1_full_0943387,9239,Cc1ccc(C(CC(C)(C)C)(OCCOCCN)OCCOCCN)cc1,ketal,C(COCCN)*,C(COCCN)*,c1(*)ccc(C)cc1,C(C(C)(C)C)*,2.965557346453407,2.567820000000001,4.10546618,0.3946977979542798,TRUE,FALSE
HTS009240,virt_molwt_v1_full_0305475,9240,CCC(CC)C(OC)(OCC(C)(C)C)Oc1ccccc1C(=O)O,orthoester,c1(*)ccccc1C(=O)O,C(C(C)(C)C)*,CO*,C(CC)(CC)*,3.430840442217069,4.562700000000004,4.10538108,0.5777638849076895,TRUE,FALSE
HTS009241,virt_molwt_v1_full_0004974,9241,C=CC(=O)NCCOC(CCCSC)(OCC)c1ccc(OC)cc1,ketal,C(CNC(=O)C=C)*,C(C)*,COc1ccc(*)cc1,C(CCSC)*,3.2854677136894086,3.3465000000000016,4.10523256,0.3717121991190635,TRUE,FALSE
HTS009242,virt_molwt_v1_full_0238263,9242,COC(CC(C)(C)C)(Oc1ccccc1C(=O)O)OC(C)C,orthoester,O=C(O)c1ccccc1*,C(C)(C)*,CO*,C(C(C)(C)C)*,3.17415083128914,3.9250000000000025,4.10523096,0.569219107319312,TRUE,FALSE
HTS009243,virt_molwt_v1_full_1391764,9243,CCCOC(OCC)(Oc1c(C)cccc1C(=O)O)C(C)(C)C,orthoester,c1(*)c(C)cccc1C(=O)O,CCC*,CCO*,C(C)(C)(C)*,3.312847888029383,4.235020000000003,4.1052193,0.5161664927518795,TRUE,FALSE
HTS009244,virt_molwt_v1_full_0120894,9244,CCCC(OCCNC(=O)OC)(OC(C)(C)C)c1ccc(OC)cc1,ketal,C(CNC(=O)OC)*,C(C)(C)(C)*,COc1ccc(*)cc1,CCC*,3.112081230172924,3.8358000000000025,4.10519692,0.316955272509314,TRUE,FALSE
HTS009245,virt_molwt_v1_full_1193764,9245,CCOC(CC(C)(C)C)(OC)Oc1ccccc1Cl,orthoester,c1(*)ccccc1Cl,CC*,O(C)*,C(C(C)(C)C)*,3.127977353810392,4.491700000000004,4.1051661,0.6852098261732883,TRUE,FALSE
HTS009246,virt_molwt_v1_full_0678334,9246,C=CCCCOC(OCCOCCN)(c1ccc(Cl)cc1)c1ccc(N(C)C)cc1,ketal,C(COCCN)*,C(CCC=C)*,c1(*)ccc(N(C)C)cc1,c1(*)ccc(Cl)cc1,3.270367510897369,4.581800000000004,4.10511724,0.6116214466823923,TRUE,FALSE
HTS009247,virt_molwt_v1_full_0372532,9247,CCOC(CC(C)C)(OCC)Oc1ccc(OC)cc1,orthoester,c1(*)ccc(OC)cc1,CC*,CCO*,C(C(C)C)*,2.5567776135732565,3.8469000000000033,4.10509184,0.4498387663859288,TRUE,FALSE
HTS009248,virt_molwt_v1_full_0233824,9248,C=CC(=O)OCCOC(CCCCC)(OCC)OC(C)C,orthoester,C(COC(=O)C=C)*,C(C)(C)*,CCO*,CCCCC*,3.4716827237401926,3.427800000000002,4.1049826000000005,0.3671744687649401,TRUE,FALSE
HTS009249,virt_molwt_v1_full_1448285,9249,C=CC(=O)NCCOCCOC(CCCCC)(Oc1c(C(=O)O)cccc1[N+](=O)[O-])c1ccc(O)cc1,ketal,c1(*)c(C(=O)O)cccc1[N+](=O)[O-],C=CC(=O)NCCOCC*,c1(*)ccc(O)cc1,CCCCC*,3.492232502469601,4.146100000000002,4.10493094,0.4561607995405287,TRUE,FALSE
HTS009250,virt_molwt_v1_full_0677513,9250,C=CCCCOC(CC(C)C)(OCCNC(=O)OC)c1ccc(O)cc1,ketal,C(CNC(=O)OC)*,C(CCC=C)*,c1(*)ccc(O)cc1,C(C(C)C)*,3.3781267911522503,3.946500000000003,4.10489304,0.452533514448252,TRUE,FALSE
HTS009251,virt_molwt_v1_full_0090216,9251,CN(C)c1ccc(C(OCCCl)(Oc2ccccc2)C2CC2)cc1,ketal,c1(*)ccccc1,C(CCl)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.0997713952713672,4.649800000000004,4.1048256,0.2566293290959783,TRUE,FALSE
HTS009252,virt_molwt_v1_full_0523308,9252,COCCOC(Oc1cccc(C)c1)(OC1CCCCC1C(=O)O)C1CC1,orthoester,C1(*)CCCCC1C(=O)O,c1(*)cccc(C)c1,O(CCOC)*,C1(*)CC1,3.802355787887264,3.760620000000002,4.1048108800000005,0.3650347344233554,TRUE,FALSE
HTS009253,virt_molwt_v1_full_0662043,9253,C=C(C)C(=O)OCCCOC(CCCCC)(OC)OCc1ccccc1,orthoester,C(CCOC(=O)C(=C)C)*,C(c1ccccc1)*,CO*,CCCCC*,3.124031612016317,4.609700000000005,4.104782999999999,0.4176494975957662,TRUE,FALSE
HTS009254,virt_molwt_v1_full_0783616,9254,CCOC(OCCNC(=O)OC)(Oc1cccc(F)c1)C(CC)CC,orthoester,C(CNC(=O)OC)*,c1(*)cccc(F)c1,CCO*,C(CC)(CC)*,3.3527108288351317,3.7036000000000016,4.10476278,0.3974156906288347,TRUE,FALSE
HTS009255,virt_molwt_v1_full_0682792,9255,C=CCCCOC(CCCSC)(OCC)OCCCCCCO,orthoester,C(CCCCCO)*,C(CCC=C)*,CCO*,C(CCSC)*,3.541859885313311,4.372000000000005,4.104723099999999,0.5392841988067368,TRUE,FALSE
HTS009256,virt_molwt_v1_full_0224932,9256,CCCOC(CCCSC)(OCC)OC(C)C,orthoester,C(C)(C)*,CCC*,CCO*,C(CCSC)*,3.611878348412088,3.671500000000002,4.10471478,0.2965548882302931,TRUE,FALSE
HTS009257,virt_molwt_v1_full_0652324,9257,C=CC(=O)NCCOCCOC(OCC)(OCCCOC(=O)C(=C)C)C(C)(C)C,orthoester,C=CC(=O)NCCOCC*,C(CCOC(=O)C(=C)C)*,CCO*,C(C)(C)(C)*,3.69988633563585,2.584199999999999,4.10469632,0.3440206781920725,TRUE,FALSE
HTS009258,virt_molwt_v1_full_0184396,9258,CCCCC(OCC)(OCc1ccccc1)OC1CCCCC1C(=O)OC,orthoester,COC(=O)C1CCCCC1*,C(c1ccccc1)*,CCO*,CCCC*,3.637160075704711,4.832100000000005,4.10466586,0.425217598809483,TRUE,FALSE
HTS009259,virt_molwt_v1_full_0176775,9259,C=CCCCOC(OC)(OC1CCCCC1C(=O)OC)C(CC)CC,orthoester,COC(=O)C1CCCCC1*,C=CCCC*,CO*,C(CC)(CC)*,4.194293498416697,4.454000000000004,4.10460698,0.4989315611271044,TRUE,FALSE
HTS009260,virt_molwt_v1_full_0012722,9260,CCCOC(C)(OCC)C(C)(C)C,ketal,CCC*,C(C)*,C(C)(C)(C)*,C*,3.3578057579911214,3.211800000000002,4.10452666,0.1565687018858316,TRUE,FALSE
HTS009261,virt_molwt_v1_full_0164316,9261,C=CC(=O)NCCOC(OC1CCCCC1C(=O)OC)(c1ccc(N(C)C)cc1)C1CC1,ketal,COC(=O)C1CCCCC1*,C(CNC(=O)C=C)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,4.011883528141309,3.382600000000001,4.10449202,0.3717933104946908,TRUE,FALSE
HTS009262,virt_molwt_v1_full_1457284,9262,CCOC(OCc1ccccc1)(Oc1c(C(=O)O)cccc1[N+](=O)[O-])C(C)(C)C,orthoester,c1(*)c(C(=O)O)cccc1[N+](=O)[O-],C(c1ccccc1)*,CCO*,C(C)(C)(C)*,3.2151311862088416,4.625000000000004,4.104478640000001,0.4754180208333277,TRUE,FALSE
HTS009263,virt_molwt_v1_full_1033195,9263,COC(=O)NCCOC(CC(C)C)(OCc1ccccc1)c1ccc(C)cc1,ketal,COC(=O)NCC*,C(c1ccccc1)*,c1(*)ccc(C)cc1,C(C(C)C)*,2.9798901676754976,4.783320000000005,4.1044632,0.2899740126119786,TRUE,FALSE
HTS009264,virt_molwt_v1_full_0176940,9264,C=CCCCOC(OC1CCCCC1C(=O)OC)(c1ccc(OC)cc1OC)C1CC1,ketal,COC(=O)C1CCCCC1*,C=CCCC*,COc1ccc(*)c(OC)c1,C1(*)CC1,3.960005336157296,4.997800000000005,4.1044383,0.3580971072747725,TRUE,FALSE
HTS009265,virt_molwt_v1_full_1262332,9265,C=CC(=O)NCCOCCOC(CCCSC)(OCC)Oc1ccccc1C(=O)OC,orthoester,C=CC(=O)NCCOCC*,c1(*)ccccc1C(=O)OC,CCO*,C(CCSC)*,3.446319241365257,3.020900000000001,4.10443818,0.3469478491715226,TRUE,FALSE
HTS009266,virt_molwt_v1_full_0001392,9266,CCCCCC(OCC)(OCC)C1CC1,ketal,CC*,C(C)*,CCCCC*,C1(*)CC1,3.03551961036114,3.746000000000003,4.10440992,0.2494233527171455,TRUE,FALSE
HTS009267,virt_molwt_v1_full_0013296,9267,CCOC(C)(OCC(C)(C)C)C1CC1,ketal,C(C(C)(C)C)*,C(C)*,C1(*)CC1,C*,3.648837502765343,3.211800000000002,4.104403360000001,0.3722919809654278,TRUE,FALSE
HTS009268,virt_molwt_v1_full_0711924,9268,O=C(NCCCCCCOC(OCCCCCCO)(c1ccc(OCCOCCOCCOCCO)cc1)C1CC1)C(F)(F)F,ketal,C(CCCCCNC(=O)C(F)(F)F)*,OCCCCCC*,c1(*)ccc(OCCOCCOCCOCCO)cc1,C1(*)CC1,3.7025230662470463,4.495100000000003,4.10439402,0.7252147386810265,TRUE,FALSE
HTS009269,virt_molwt_v1_full_0520044,9269,C=CC(=O)NCCOCCOC(Oc1cccc(C)c1)(c1ccc(OCCOCCOCCOCCO)cc1)C1CC1,ketal,C=CC(=O)NCCOCC*,c1(*)cccc(C)c1,c1(*)ccc(OCCOCCOCCOCCO)cc1,C1(*)CC1,3.589436893410721,3.393120000000001,4.1043643,0.5488758454811508,TRUE,FALSE
HTS009270,virt_molwt_v1_full_0016176,9270,C=CC(=O)NCCOCCOC(OCC)(c1ccc(OCCOCCOCCO)cc1)C1CC1,ketal,C=CC(=O)NCCOCC*,C(C)*,c1(*)ccc(OCCOCCOCCO)cc1,C1(*)CC1,3.5247893179815506,2.0256,4.104355979999999,0.4044739187262456,TRUE,FALSE
HTS009271,virt_molwt_v1_full_0570852,9271,COCCOC(OCC(C)(C)C)(c1c(OC)cc(OC)cc1OC)C1CC1,ketal,C(C(C)(C)C)*,COCC*,COc1cc(OC)c(*)c(OC)c1,C1(*)CC1,3.503680244559277,4.000900000000003,4.10433806,0.3186672149168131,TRUE,FALSE
HTS009272,virt_molwt_v1_full_1289071,9272,C=CC(=O)NCCOCCOC(Oc1ccc(C(=O)O)cc1)(c1ccc(C)cc1)c1ccc(N(C)C)cc1,ketal,C=CC(=O)NCCOCC*,c1(*)ccc(C(=O)O)cc1,c1(*)ccc(N(C)C)cc1,c1(*)ccc(C)cc1,3.229290655347519,4.374720000000004,4.1043205,0.631575002615645,TRUE,FALSE
HTS009273,virt_molwt_v1_full_0094207,9273,CCCCCC(OCCCl)(OCCNC(=O)OC)c1ccc(C)cc1,ketal,C(CNC(=O)OC)*,C(CCl)*,c1(*)ccc(C)cc1,CCCCC*,3.177752548854244,4.356120000000003,4.10428904,0.3849465680786443,TRUE,FALSE
HTS009274,virt_molwt_v1_full_0564186,9274,COCCOC(OCCOC)(c1ccc(OC)cc1)C(C)(C)C,ketal,COCC*,C(COC)*,COc1ccc(*)cc1,C(C)(C)(C)*,2.710676036710097,3.220100000000002,4.10426576,0.3839196283870392,TRUE,FALSE
